EventCode,EventType,OpCode,RecordNumber,"_time","anonymized_ComputerName",source,sourcetype,user
4648,0,Info,244776290,"1472555539.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244776276,"1472555539.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244776274,"1472555539.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244776332,"1472555540.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,2504848529,"1472555544.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244776447,"1472555544.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244776716,"1472555619.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244776749,"1472555622.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,2504851387,"1472555631.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244776950,"1472555648.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244776948,"1472555648.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244777052,"1472555660.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244777161,"1472555663.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,2504852627,"1472555668.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244777254,"1472555668.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244777252,"1472555668.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,2504852655,"1472555670.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244777270,"1472555670.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,2504855062,"1472555739.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244777564,"1472555739.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,2504855153,"1472555747.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244777631,"1472555747.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,2504855256,"1472555750.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,2504855427,"1472555755.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244777668,"1472555755.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244777723,"1472555761.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244777748,"1472555762.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244777777,"1472555768.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244777794,"1472555771.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244777839,"1472555775.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244777890,"1472555781.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244777945,"1472555783.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,2504856256,"1472555785.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1009239789,"1472555785.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244778126,"1472555790.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244778434,"1472555867.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244778461,"1472555870.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244778459,"1472555870.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244778487,"1472555875.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,2504859368,"1472555893.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244778609,"1472555893.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244778638,"1472555895.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,2504859739,"1472555905.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1009240614,"1472555910.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1009240643,"1472555912.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1009241029,"1472555980.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1009241034,"1472555981.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,244779209,"1472555988.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,2504861885,"1472555991.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,2504861973,"1472555995.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1009241267,"1472556008.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1009241277,"1472556011.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1009241343,"1472556020.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244779485,"1472556020.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,2504863662,"1472556024.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1009241474,"1472556033.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,2504865506,"1472556099.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,244780011,"1472556099.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,2504865639,"1472556107.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1009242006,"1472556107.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,2504865936,"1472556115.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,244780144,"1472556120.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1009242105,"1472556121.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1009242142,"1472556127.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,244780231,"1472556130.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1009242175,"1472556133.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,2504866646,"1472556136.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,2504867231,"1472556152.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1009242351,"1472556152.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,244780592,"1472556152.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,2504868653,"1472556219.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1009242670,"1472556219.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,2504868687,"1472556221.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,244780854,"1472556221.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,2504868765,"1472556223.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,244780875,"1472556223.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,2504868904,"1472556227.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1009242801,"1472556235.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,244780967,"1472556235.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1009242853,"1472556241.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,2504869837,"1472556247.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,2504870160,"1472556259.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1009242965,"1472556259.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244781237,"1472556263.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,2504870269,"1472556265.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244781298,"1472556265.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,2504870360,"1472556268.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,244781356,"1472556268.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,244781447,"1472556272.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,2504872928,"1472556339.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,244781685,"1472556339.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,2504873105,"1472556347.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1009243518,"1472556351.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1009243599,"1472556361.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,2504874241,"1472556379.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,244781988,"1472556379.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1009243797,"1472556385.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,2504874426,"1472556388.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1009243821,"1472556388.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,2504874574,"1472556392.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,244782439,"1472556459.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,2504876139,"1472556463.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,2504876195,"1472556467.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,244782503,"1472556467.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1009244372,"1472556481.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,2504876972,"1472556487.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1009244437,"1472556494.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,244782694,"1472556494.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,244782715,"1472556496.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,2504877339,"1472556500.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1009244536,"1472556503.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244782867,"1472556505.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,2504879224,"1472556581.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1009244974,"1472556581.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1009245035,"1472556588.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,2504879753,"1472556599.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,2504879898,"1472556601.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1009245277,"1472556616.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,244783600,"1472556616.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1009245296,"1472556620.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,2504881135,"1472556624.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1009245314,"1472556624.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,2504881272,"1472556629.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,2504881464,"1472556632.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,244784152,"1472556700.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,2504883198,"1472556701.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,244784166,"1472556701.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,2504883234,"1472556703.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,244784318,"1472556721.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1009246419,"1472556744.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1009246432,"1472556745.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,244784721,"1472556750.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,2504886622,"1472556819.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244784989,"1472556823.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,2504886718,"1472556827.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244785040,"1472556831.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244785065,"1472556836.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244785120,"1472556842.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244785165,"1472556848.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244785229,"1472556856.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244785262,"1472556860.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,2504888036,"1472556865.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,244785348,"1472556865.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244785693,"1472556939.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244785811,"1472556951.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244785849,"1472556959.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244785911,"1472556967.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,2504891598,"1472556979.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244786071,"1472556979.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,2504891625,"1472556980.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,2504891665,"1472556983.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,2504891691,"1472556985.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1009247977,"1472556985.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244786298,"1472556992.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244786599,"1472557061.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,2504893647,"1472557067.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244786645,"1472557067.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,2504893883,"1472557074.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244786667,"1472557074.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,2504894085,"1472557081.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,2504894794,"1472557097.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,2504894852,"1472557100.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,2504894905,"1472557104.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1009248689,"1472557104.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,244786956,"1472557105.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244786975,"1472557105.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244787031,"1472557109.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244787029,"1472557109.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244787100,"1472557112.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244787453,"1472557195.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,2504897449,"1472557196.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244787588,"1472557211.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,2504898955,"1472557213.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,2504899259,"1472557223.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244787692,"1472557223.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,2504899314,"1472557225.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,145189882,"1472557226.000","anon_ComputerName_13","WinEventLog:Security","WinEventLog:Security",chuck
4648,0,Info,2504899405,"1472557230.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244788177,"1472557299.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,2504901293,"1472557301.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,2504901780,"1472557319.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244788426,"1472557333.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244788441,"1472557336.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244788472,"1472557339.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244788512,"1472557343.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,2504902383,"1472557345.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,244788565,"1472557345.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244788666,"1472557350.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244788722,"1472557353.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,2504904834,"1472557421.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244789065,"1472557430.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244789153,"1472557441.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,2504905805,"1472557453.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244789239,"1472557453.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244789296,"1472557460.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244789327,"1472557463.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,244789375,"1472557465.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244789396,"1472557468.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244789478,"1472557472.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,2504908814,"1472557539.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244789815,"1472557539.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,2504908844,"1472557541.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,2504908882,"1472557542.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244789858,"1472557542.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244789992,"1472557561.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244790146,"1472557579.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244790144,"1472557579.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244790211,"1472557585.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244790676,"1472557659.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244790693,"1472557661.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244790930,"1472557694.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244790928,"1472557694.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244790942,"1472557695.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244790978,"1472557699.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1009252777,"1472557703.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,244791056,"1472557705.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244791474,"1472557779.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244791491,"1472557781.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244791507,"1472557782.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244791532,"1472557787.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244791603,"1472557799.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244791636,"1472557801.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244791694,"1472557808.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244791716,"1472557811.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244791714,"1472557811.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244791746,"1472557813.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244791792,"1472557820.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244791815,"1472557821.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244791871,"1472557825.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244791895,"1472557826.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244791910,"1472557828.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244791932,"1472557830.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244791981,"1472557832.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244792233,"1472557901.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1009254512,"1472557903.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,244792251,"1472557903.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244792291,"1472557908.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244792359,"1472557919.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244792502,"1472557936.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244792588,"1472557943.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244792613,"1472557945.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244792710,"1472557952.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244792708,"1472557952.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244792951,"1472558019.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244792970,"1472558021.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244793010,"1472558028.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244793040,"1472558031.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244793154,"1472558047.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244793195,"1472558053.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244793244,"1472558060.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244793242,"1472558060.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244793322,"1472558065.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244793340,"1472558066.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244793406,"1472558072.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,244793737,"1472558141.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,244793818,"1472558151.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
